MLS No,Latitude,Longitude
ME223027853,38.4496584,-121.4058505
ME224041049,38.4158385,-121.4140015
BA324022981,38.1059147,-122.1985156
ML81931770,37.5515315,-122.3220402
41017590,37.6387739,-122.0626668
41011180,37.6419301,-122.0888594
ME224021724,37.6253476,-121.0086146
ME224037285,38.6219233,-121.3961501
ML81975236,37.2663135,-121.9064824
ME223039369,38.052099,-121.270449
ME224002164,38.4840419,-121.4760474
ML81921962,38.45452909999999,-121.3212199
ML81930073,37.3782967,-122.051377
CREV23135988,34.6798513,-118.2386273
ME224089412,38.540433,-121.4288841
BA323046940,38.3553533,-122.0010249
ME223042617,38.4842831,-121.4297025
ME224047864,38.6094979,-121.4616418
ME223017000,38.4162061,-121.4667604
CRMB23077573,37.8169902,-122.253624
41029466,37.7287133,-122.1718159
ML81913280,37.3072735,-121.9918888
CRSR22236202,34.6961748,-118.1224099
ME223019927,37.6451088,-120.971804
ME223051713,38.4180096,-121.4757802
ML81938453,38.0383825,-121.3262168
ME224068651,38.4790161,-121.4918759
ME223057306,38.8081855,-121.3335626
BA324034069,38.4252674,-122.6704577
ML81969693,37.6764169,-122.1142469
ME223005693,38.532416,-121.463833
ME223074632,37.9603221,-121.2376866
ME223029420,38.5363949,-121.4270247
BA323032313,38.1291251,-122.2148307
CRSR24008915,34.6802451,-118.1073072
41009404,38.5248952,-121.5036485
ME224031255,38.4858255,-121.4526424
ME223103285,38.5060852,-121.5452512
ME224018977,38.7624067,-121.3285111
ME223095453,38.62674579999999,-121.391191
ML81933889,37.3575368,-122.0448261
ML81955132,38.8046746,-121.3320011
CRMC23096416,38.4184475,-121.3808523
ME223000997,38.0257801,-121.3526383
ME224041190,37.9579603,-121.2544747
ME223076407,37.9573602,-121.304286
SF423715139,37.7429344,-122.4235563
ME224006912,38.52616039999999,-121.4309593
ML81942915,37.2837695,-121.8940817
41054655,37.9462384,-122.3281856
ME223111101,38.0138293,-121.3030814
41039308,37.9397501,-122.3363705
CRSB23219398,34.6605325,-118.1932347
ME223084939,38.034776,-121.3344651
ME224001057,38.7521235,-121.2880059
ME224029895,38.49209,-121.3493166
41029702,37.6698301,-121.7807404
ME222136464,37.3305334,-120.4884321
ME224007647,38.46490480000001,-121.3767114
CRPW23038275,34.7076092,-118.1447187
CRMC24033585,37.339652,-120.460154
ME223066323,38.6191262,-121.4147466
ME223021036,38.5792518,-121.2869777
ME224032108,38.5360399,-121.5121744
41062587,37.5884673,-122.0573292
BA323900959,38.3454324,-121.9427088
41045940,38.08772099999999,-122.2430834
41038876,37.7901031,-121.2321846
ME223049367,38.6386075,-121.360214
ME223023713,38.3848671,-121.3802285
ME223057876,38.4978343,-121.4962881
ML81922587,37.5435909,-122.3137408
ME223118053,38.388753,-121.409541
41038986,37.7026901,-121.424837
ME223054364,38.7667729,-121.3832789
ME222144643,38.4420621,-121.422841
ML81933499,37.5685531,-122.3066599
41048357,37.5518671,-121.9980562
ME224089405,38.6198759,-121.4857776
ME223063147,37.6082651,-120.9808186
BA322104116,38.0965346,-122.2038076
ME222129423,38.7671843,-121.3607307
ME223109990,37.666096,-120.919934
ME224045203,37.7310935,-121.4261975
ML81916115,36.7073536,-121.605623
CRSR23062270,34.6916836,-118.082688
ME223006173,38.414321,-121.4234617
CRNP22245289,34.6843851,-118.1012912
CRSR23170408,34.6497587,-118.2088072
ME223061619,38.730184,-121.375736
ME222140763,38.5317109,-121.4422369
ME224078870,37.9759782,-121.3072245
ME223112556,37.9649846,-121.3016374
ML81951809,37.30516739999999,-121.8864341
ME223050907,38.6050493,-121.4229847
ML81962720,37.2871019,-121.8781269
BA324052955,38.2536038,-122.0503169
ME223083912,38.054055,-121.3199077
ME223118610,38.7601251,-121.2991351
BA323035886,37.9876406,-122.3558291
SF423727713,37.738472,-122.4712925
ME223039609,38.4789342,-121.4285426
41047013,37.661688,-121.7943105
ML81944418,36.6561484,-121.6633198
ME224079085,38.7485536,-121.365919
41030929,37.6675953,-121.7750469
ME223008721,38.0169681,-121.3521841
CRSR23092370,34.687986,-118.1822623
ME224056019,37.6734414,-120.9468222
ME223040148,38.6704736,-121.3548218
ME224027717,38.5380885,-121.3582773
BA323900613,38.4384244,-122.6730112
CROC22223737,34.6881627,-118.1785795
41016658,37.699197,-121.4703395
CROC23045266,33.9315084,-118.0734625
ME223085062,38.797798,-121.386745
ME224036857,38.8076872,-121.3271657
ME224036216,38.3821413,-121.4455011
41044538,38.6935619,-121.3258485
ME223007894,38.0415015,-121.3549058
ME223058029,38.5544662,-121.4879875
ME224035580,38.4910798,-121.4922544
ME223058795,38.6204118,-121.4632768
ME222126651,38.56480940000001,-121.3284902
ME223111917,38.0236269,-121.2997388
ME222144578,37.9717186,-121.2522284
SF423922002,37.7199245,-122.4354841
CREV23215971,34.7018372,-118.0915592
ME223041998,38.7333211,-121.2244725
41046304,37.6722475,-122.1179535
BA323922916,38.4685508,-122.6559807
ME224030775,37.6449354,-120.9723281
ME224013307,38.5450263,-121.4471669
ML81925065,37.2293655,-121.7876144
ME222146882,38.0377806,-121.3702061
CRPW24054326,33.9266893,-118.0825678
ME223081137,38.789829,-121.3446418
ME223085232,38.379283,-121.406294
ME224001485,38.5341596,-121.4566201
ME224054358,38.4033839,-121.3478417
ME224043381,38.4741785,-121.3852147
ME223039550,38.051939,-121.270442
ME224054752,37.8985563,-121.3257252
CRSR23072939,34.6817018,-118.1252449
ML81923902,37.2945972,-121.8838369
ME224016445,38.5226008,-121.4301371
CRSW24103128,34.6841411,-118.2086001
ME224040018,37.8249929,-121.2232599
41014258,37.9916807,-122.345384
ML81932797,37.3465959,-121.8876791
SF424032838,37.61932410000001,-122.0444451
ME223086121,38.0163532,-121.2910988
ME222143965,38.6071467,-121.3943123
41017938,37.689911,-121.7797712
41050091,37.6885386,-120.9997373
CRMC22206746,37.34486709999999,-120.4807873
ME222125925,37.6906358,-121.0254916
ME224015157,37.9636474,-121.2754743
ME224002953,38.048344,-121.405539
ME224012487,38.4579421,-121.3422209
ME223065009,37.9612745,-121.3073586
CRSW23214199,34.687327,-118.2065821
CRMC22219944,37.313204,-120.4646678
ME222144416,38.00629139999999,-121.3013996
41058219,37.9274656,-122.3354615
ME223058089,38.4615547,-121.4292314
ME224068066,37.6478302,-121.0043679
ME223038568,38.6847426,-121.3543642
ME222106368,37.791448,-121.2408425
ME223022267,37.7268925,-121.4517079
ME224030252,38.7531938,-121.2824235
ME223111948,38.5256953,-121.4413943
BA323907348,38.1318971,-122.1962662
ME224044959,38.011214,-121.3677472
ME223108210,37.753152,-121.4485069
ML81930960,38.4499754,-121.3876174
ME224036000,38.7699674,-121.3393697
BA324022361,38.1536445,-122.2543424
ME224001912,37.6480435,-121.0038205
CRSR24096817,34.68704,-118.1829286
ME223005892,38.4309001,-121.4262067
ML81956894,37.2476921,-121.8236703
BA324033842,38.4477415,-122.7194415
ME223025561,38.5585434,-121.2165384
ME223113476,37.9278282,-121.3202736
ML81926362,37.3211116,-121.9345635
BA323930847,38.3709045,-121.9485582
ME223118398,37.93139050000001,-121.2600654
ME223053057,38.0473988,-121.4038068
ME224029516,38.5698538,-121.4508359
CRMC24071185,37.3372775,-120.4962099
ML81956974,36.6675985,-121.6822758
ME224080155,37.6633363,-120.9421997
41067540,37.5588589,-121.9973957
ME222109382,38.8032488,-121.3745423
ME224054793,37.6809675,-121.0133544
ME224051136,38.6374747,-121.4531366
ME223015144,37.9566969,-121.3200815
ME223009049,38.7436164,-121.2890944
ME224025224,38.7708346,-121.3752765
ME224001753,38.5534716,-121.2371237
ME224026673,38.4560332,-121.4442457
ME223078168,38.6260658,-121.3786423
BA324018114,38.3448185,-121.9393013
ME224047777,38.4700658,-121.3571689
ME224033467,37.661595,-120.9830389
ME224078894,37.9112956,-121.3186616
ML81931455,38.6163623,-121.4433139
BA324053152,38.4361145,-122.7367473
ME223011230,38.4840772,-121.4344468
ML81940064,36.70497659999999,-121.6123315
ML81912352,37.7722103,-122.4285645
ME223071963,37.6754761,-120.9496541
ME222112798,37.7701898,-121.2296883
ME223082794,37.7326795,-121.448223
41031005,37.9245995,-121.3111002
41043651,37.6653322,-122.0919113
CRSR24165196,34.6948732,-118.1813642
ME224026757,38.807343,-121.339781
ME223084476,37.96079659999999,-121.2261268
ML81939598,37.3223071,-121.8167148
ME224086305,38.38850070000001,-121.4260231
41058495,37.7083504,-121.7373812
ME223031693,37.7217028,-121.4378871
ME223075628,38.5634349,-121.369217
41039596,37.7212415,-121.7245777
ME222145849,38.4363809,-121.3850059
ME223080899,38.5069911,-121.4891875
ME223058922,38.63795959999999,-121.4264186
ME223101704,37.30717490000001,-120.44715
ML81943188,37.2349442,-121.8335663
ME224067548,38.5034777,-121.4913628
ML81935728,37.3554378,-122.0577316
ME223100156,37.6720261,-120.946572
ME224070713,38.0309148,-121.3261265
SF423919063,37.720664,-122.4439539
ME223107174,38.4045942,-121.4221473
ME223054568,38.45755,-121.3566177
ME223077089,38.557794,-121.191887
CL23251231,33.9251384,-118.0968133
ME224071898,38.0123792,-121.3316489
BA323924844,38.4466668,-122.6971907
ME222130329,38.52483429999999,-121.4343699
CREV23215980,34.6793389,-118.2373229
ME222133079,38.451142,-121.3565214
ML81976790,37.232669,-121.8415208
CRSR23041388,34.6779722,-118.0749794
SF423920011,37.7976097,-122.4148798
ME223037998,38.6716518,-121.518764
ME222144090,37.9302833,-121.2548013
ME224035538,37.7254177,-121.4511644
41034777,37.8153381,-121.2357795
41037503,37.9476224,-122.3487547
41023361,37.7412068,-121.460344
ME223085393,38.7577297,-121.3076038
ME224026040,38.7260484,-121.2741481
ME223002015,37.9372105,-122.3246647
41060369,37.6875043,-121.7275179
CRSR23045980,34.692915,-118.1515669
ME222106385,38.7704677,-121.3521065
ME223083164,38.4692741,-121.4584663
ML81937711,37.3289305,-120.4649496
ME224081075,37.6747957,-121.0287842
ME223080736,38.7558711,-121.3590941
ME223098400,38.4917516,-121.492578
ME223080769,38.6131165,-121.4431641
ME223089118,37.6882235,-121.0043528
ME222145513,38.7478744,-121.2307235
ML81946770,37.3571457,-122.0434027
CRSR23048242,34.6785136,-118.2846184
CRPW24101422,33.8820025,-118.0872228
ME224037426,37.9130845,-121.3043573
ME223095112,38.5680504,-121.4347043
ME223020396,38.5244612,-121.4402326
ME224007429,38.7122485,-121.3059449
ME223049197,38.8045173,-121.374736
41045204,38.6161317,-121.4257635
ME222143953,38.7996639,-121.3918619
ME224023957,38.5574458,-121.3546886
41045249,37.8148782,-121.2366343
ME224002111,37.8329064,-121.2286157
ME223060024,38.5690816,-121.3502668
CRSR24073671,34.6984236,-118.115398
ME223115006,38.63621029999999,-121.4228687
ME224051778,37.669478,-120.9223744
ME222148275,38.0333385,-121.3258454
ML81959968,37.2157602,-121.8820587
ME224047991,38.6741328,-121.5109135
ME224067219,38.7886798,-121.3301495
CRTR22067737,34.6787404,-118.1752952
ME223067014,38.5237929,-121.4321141
41021844,37.7586816,-121.4368185
ME223107678,37.9624572,-121.2397538
ME223049404,38.0271425,-121.2975353
ME224049525,38.481361,-121.4379739
CRSR24025045,34.6765952,-118.1221235
BA323921782,38.3971555,-121.9681655
41033249,37.7790155,-121.1987865
ML81971350,37.3521527,-121.8956664
ML81914153,37.30217469999999,-121.9478338
41019164,37.6393495,-122.0853483
ML81933148,37.2407714,-121.8555028
ME223044263,38.7677585,-121.3040018
ME223089451,38.4015071,-121.4473772
ME222114608,38.4923228,-121.4588209
CRSR24032449,34.666599,-118.1690494
ML81921247,37.3341333,-122.016793
ME224009070,37.5964607,-121.0036419
ME223063200,37.3305583,-120.4549471
ME223104369,38.420935,-121.4538572
BA323011438,38.4365947,-122.5834679
ME224030428,38.5865625,-121.2979731
ML81977043,37.2498178,-121.7894027
ML81958128,37.3657154,-122.0115433
ME223111277,37.353158,-120.481893
ME224056286,37.9798807,-121.2910039
CRDW22246552,34.6755938,-118.2348855
ME223005720,38.6356969,-121.5301832
ME223005093,38.45124759999999,-121.4294046
ML81962691,37.6718164,-122.1199921
ML81915519,37.2244844,-121.7890592
ML81962012,37.3034918,-121.819346
ME223110224,37.6583391,-121.0168956
ME223108266,38.4939426,-121.4923947
ML81970510,37.7450309,-122.412178
ME223109479,37.6126319,-121.0290188
ME223011459,38.0467845,-121.4007822
BA324002798,38.2780261,-121.9665295
ME224006028,37.2798709,-120.4793875
41051131,37.6542322,-122.0840594
ME223073042,38.4198568,-121.4107984
CRFR24042179,36.6977169,-121.6730111
ML81959315,36.7309127,-121.6428921
ME222143397,37.965032,-121.309459
ME224019396,38.4260013,-121.4544686
ME223113919,37.3306716,-120.4993456
ME223006210,37.8338533,-121.2395821
ME222112047,38.7720631,-121.3055766
ME224082975,38.4880595,-121.4381863
ME223007456,38.4906801,-121.4203955
ML81933282,37.2741779,-121.8914385
ME223052196,38.557822,-121.2279378
ML81934077,36.66664069999999,-121.6639368
ML81946456,36.7127414,-121.6329179
ME223114659,38.6775426,-121.3013323
ME223036438,38.7158271,-121.2970036
ML81975821,37.3121492,-121.8131771
41021343,37.6593296,-121.0460398
ME223082287,37.9250707,-121.2981992
ME224017411,37.6707555,-120.9623334
BA323922491,38.4448188,-122.6704569
ME223005849,38.39631139999999,-121.3395217
ME224019934,38.4616471,-121.3962783
ME224002859,37.699575,-121.0637308
ME224023726,38.4857867,-121.4752625
ML81976663,37.9574761,-121.3217789
BA323032619,38.3624986,-121.9909903
ME223049247,37.9644599,-121.3007441
ME223106864,38.528543,-121.4115633
CRIV23147944,34.67156620000001,-118.1108277
ME223108080,37.9888607,-121.2914501
ME223104156,38.03378379999999,-121.3252412
CRMC24036515,37.3377233,-120.4902501
41034908,37.805927,-122.2279802
ME223099611,37.6972511,-121.0277492
41037961,37.5695322,-122.0125769
ME224046769,38.5505807,-121.3537001
ME223117030,38.5355786,-121.4453488
ML81935400,37.672695,-122.1195858
ME223089849,38.3951247,-121.3620778
ME223084109,37.7007112,-121.0234002
ME223060153,37.5442461,-121.9646879
ME224036863,37.94117689999999,-121.2917076
SF423920346,37.7586428,-122.4462369
CRAR23187627,34.7082693,-118.1261756
ME223057292,37.7211021,-121.41603
ML81964777,37.3042258,-121.9017621
ME224005509,38.5361492,-121.4695523
ML81931325,37.690318,-121.7601897
ME223113409,38.5018761,-121.4540678
ME223017881,37.782922,-121.2817694
CRMC24066914,37.33616689999999,-120.4578333
ME223014819,38.5708753,-121.1995203
ME223097189,38.6076226,-121.4064233
BA324045360,38.3208291,-121.9579088
ME223115239,38.4281738,-121.355297
ME224055385,38.6555349,-121.452071
ME223111488,37.679946,-121.0361938
ME224047488,38.0165382,-121.348002
CREV23137085,34.68361489999999,-118.2385963
CRDW23196775,34.7115768,-118.1626667
ME223051810,37.6699681,-121.0096104
CRSR23168893,34.6936791,-118.1398461
ME223036896,38.4160642,-121.4090075
ME223081048,38.6121355,-121.4787043
ME223010493,38.4717497,-121.4991026
CREV23228758,34.7022736,-118.0922448
ME223052438,38.0068875,-121.2883572
ME224024332,38.80094,-121.373916
ME223080914,38.6530573,-121.46659
ME223019020,38.6082067,-121.2776056
ML81938559,37.7793374,-122.4686391
ME224064818,38.6738044,-121.3023084
41060780,37.9504213,-122.3361443
ME224031423,38.0264387,-121.2997375
41055699,37.8284593,-121.2092455
BA323929611,38.2809908,-122.0296046
ME224070130,38.5589196,-121.2115398
41034397,37.6384097,-122.0855887
ME223101117,38.0502136,-121.3845665
41040964,38.772726,-121.3651857
ML81955338,37.3388748,-122.0135958
ME223109122,38.5287467,-121.4223924
ME223114452,38.5145709,-121.4538732
ME222111875,37.5959688,-121.0102986
ME224051877,37.6635607,-121.0197686
ME223030563,37.6231451,-121.0163454
ME224048231,38.6387549,-121.5315437
ME224009258,38.6709573,-121.5176531
ML81918024,37.7356985,-121.4631394
ME223062417,37.9819566,-121.3315458
41061862,37.7209134,-122.4564089
ME222079134,38.6876932,-121.276419
ME223017679,37.2786017,-120.4967628
ME223035255,38.4004156,-121.43499
ME223109037,38.7984477,-121.3656528
ME223022038,38.7700494,-121.3974859
ME224029323,37.665785,-121.020606
41043284,38.10631060000001,-122.2576152
ML81938069,37.5599455,-122.2937105
ME223073256,38.6051864,-121.398116
41029810,37.6111068,-122.0295004
ME223083997,38.4766501,-121.4501868
ML81920807,37.2517678,-121.8924558
BA323014620,38.2782701,-122.0403262
41026656,37.9289283,-122.3270558
41017572,37.6838176,-122.0854932
ME223092038,38.7373914,-121.2678897
ME224055101,38.4293959,-121.4142554
ME222095053,38.5566029,-121.2101536
ME224029112,38.3982632,-121.4130397
ME223055719,38.4640451,-121.4023928
ML81948716,37.3284045,-121.9538657
ML81938992,37.2560228,-121.9123102
ME224063193,38.6060907,-121.2899921
ML81954844,37.2304645,-121.8186765
ME224072972,38.7584773,-121.4017569
ML81959210,37.6528209,-122.0954622
ME223104272,38.00701859999999,-121.2878565
ME224015246,38.5079663,-121.518367
ME224033037,38.5536042,-121.2105455
41050247,37.8370953,-122.2135681
BA324024651,38.3435312,-121.9393599
ME224083838,38.4121258,-121.411755
ME223093507,37.6942736,-121.0398397
41017031,37.7974273,-121.2160526
CRPW22249625,33.9009061,-118.070831
CREV23106163,34.702793,-118.0927659
41020979,38.39300009999999,-121.3706193
ME223028278,38.7373711,-121.2956273
ME222139645,38.3827929,-121.4333953
CRSR23218193,34.6803789,-118.1124746
ME224089903,38.7460013,-121.2328929
41017543,38.1523447,-122.2580963
ME223016605,38.4876096,-121.3998022
ME224014044,38.798186,-121.375329
ME223111786,37.9636521,-121.23473
ME222067930,38.5525222,-121.3456825
ME222142487,37.9668046,-121.2393884
ME222131856,38.6125253,-121.3876891
ME224013541,38.035108,-121.2621337
ME224024532,37.9764788,-121.3031089
ME223041799,37.6049042,-121.0081223
ML81968819,37.5348649,-122.291796
ME224002542,37.66411069999999,-120.9093965
BA324018300,38.4644778,-122.7146358
ME223095317,38.0492419,-121.2681613
ME223052513,38.4619231,-121.3637931
41020776,37.6604924,-122.1138702
ME223118296,38.7059099,-121.3064785
ML81951867,37.5704799,-122.3008277
ME223079213,38.6862424,-121.2792349
ME224063878,37.6596941,-120.9790081
ME224001603,38.5578544,-121.3986746
ML81951098,38.0066864,-121.3065729
ME223090258,37.9636159,-121.2951868
41041051,37.6903427,-121.7809081
ME224027225,38.4110594,-121.3691947
ME224013083,38.798996,-121.388431
ME223114153,38.5721752,-121.3434141
ME223001908,38.6572582,-121.4633378
ME222128883,37.9073442,-121.3160507
ML81926935,37.3036001,-122.0291634
41051205,37.6489533,-122.0929538
ME224049277,37.6178041,-121.0262391
ME224007045,38.033781,-121.3278716
ME223063480,37.6428638,-120.9637578
ML81945674,37.2592459,-121.944578
41062061,37.6912728,-122.1025136
ME223027892,38.6598243,-121.5418619
ME223114887,38.0000569,-121.3113019
ME223062016,38.4800194,-121.38535
ME223097885,38.6253349,-121.4078256
41069452,38.6499732,-121.4417714
ME223058021,38.457095,-121.348948
CRSR23042114,34.7110222,-118.1248893
ME222136618,38.7883412,-121.3510577
ML81909857,36.673627,-121.6738256
BA323926051,38.45464399999999,-122.7078365
CRSW23176614,34.7005729,-118.2862509
ME223035051,38.6970186,-121.3543521
41037109,37.3757425,-121.819597
ME224043698,38.6831025,-121.5268272
ME222146231,38.7913745,-121.3751494
ME222146849,38.5552195,-121.3804438
ME222074818,38.6795227,-121.5059991
ME224015363,38.0234237,-121.3009923
41048673,37.986269,-122.351069
ME224049681,38.50600499999999,-121.443819
ME223074477,38.4167581,-121.433954
ME223030235,38.4129002,-121.3374587
CRPW23003366,33.9066366,-118.0642505
ML81924332,36.7064707,-121.618183
ME224024350,37.9884604,-121.357349
BA323014298,38.4418211,-122.6525141
ME223078422,38.60904480000001,-121.3909501
ME224042423,38.4471906,-121.3836214
ME224027120,38.4050958,-121.4711373
ME223108240,38.7916703,-121.2849215
ML81951446,37.5563867,-122.3046505
ME223014435,38.6933275,-121.2602486
CRSR23185148,34.7118581,-118.0973397
ML81964819,37.6377142,-122.045094
ME224070190,38.79777139999999,-121.3738748
ME223076152,38.5094537,-121.4920533
ME223024541,38.5986784,-121.3861224
41043726,37.5679024,-122.0397153
ME222087433,38.4719226,-121.498701
ME224010601,37.951958,-121.2534886
ME223108062,37.7198686,-121.4673851
ME224010909,38.4433483,-121.3669836
CRSR23177542,34.6705086,-118.1900486
ME223028218,38.450412,-121.4368608
ME224074201,38.4028264,-121.3693483
ME223112128,37.738135,-121.4481949
ML81925138,38.4842096,-121.3396576
41019300,37.7417029,-122.4829022
ME223052008,38.4207691,-121.412326
ME223004266,38.5581066,-121.2233177
ME223114634,37.9709812,-121.2788332
ME223055671,38.799157,-121.385397
ME224056565,38.5304473,-121.415753
CRMC23094572,37.3079678,-120.4473337
CREV24064675,34.7016827,-118.0903542
ME223106022,38.0551598,-121.318502
ME224014691,37.97746679999999,-121.3349407
ML81935368,36.6674425,-121.6539225
ME224057533,38.4924776,-121.4475627
CRSR24099730,34.6819161,-118.1415159
41016605,37.6107836,-122.0312032
ME224008423,37.6720549,-120.9629783
ME224029017,38.4908989,-121.5432727
ME223111470,37.9770685,-121.3337232
ME224027380,38.7287232,-121.2676246
CRPI23156183,37.3223318,-120.4965054
ME224007024,38.5487747,-121.2166819
ME222143861,38.6809029,-121.5167445
SF423727199,37.6380101,-122.0916472
41040823,38.4263869,-121.447997
ME223064553,37.694815,-121.0229606
CRSR24151219,34.6924652,-118.1807996
BA323046450,38.2666982,-122.0202877
ME224076590,38.42728779999999,-121.4334834
ME223051433,38.7662974,-121.2386997
ME224019170,38.48341509999999,-121.4922613
ME222148624,37.6806781,-120.9920714
ML81947051,36.72626169999999,-121.6470932
ME223070974,37.7310249,-121.4424426
41045758,37.9098413,-121.3143749
ME223090936,37.93045,-121.275156
ME223040114,38.4667645,-121.4236093
ME223024149,37.6791521,-120.9688798
ME223028959,38.4280476,-121.4255557
41015759,38.1305372,-122.2511837
ME224022189,38.4457976,-121.4000558
41046428,37.6360797,-122.1096971
ME223118075,38.4051042,-121.4697371
ME223006989,38.7712683,-121.3780583
41042764,37.6847848,-121.7502544
ME223108598,38.4831203,-121.4117789
ME224012217,38.6155879,-121.4867643
ME223024061,37.9124081,-121.2974596
ME223081873,38.046136,-121.397802
ME223083318,38.4868156,-121.4621385
ML81937127,37.3190362,-121.7695398
ME223115190,38.6917816,-121.2881932
ME224034032,37.8021833,-121.1950258
ME223064373,37.6828771,-121.002499
41055406,37.9421681,-122.3349092
BA323000151,37.6845769,-122.1036996
ME223096854,37.9260294,-121.3142126
ML81948383,37.2970571,-121.9468814
ME224075576,38.7634026,-121.2412255
ME224006243,37.9698338,-121.25512
ML81922940,37.3957638,-121.8531809
ME223051688,38.4797343,-121.4636667
ME224073253,38.6443895,-121.5509824
41020665,37.6841396,-122.0612478
ME223032155,38.76727,-121.3514575
ME224025182,38.051032,-121.274668
ME222143780,38.4055825,-121.3515432
41039431,37.7342419,-121.4504488
ML81921585,37.6572582,-121.04397
41020925,37.6207001,-122.0384854
ME223006541,38.6939155,-121.3138426
ME223032105,38.5040048,-121.4845821
CRSR23189010,34.6712418,-118.2403854
CRMC24122664,37.356265,-120.483125
ME223037517,38.5007507,-121.4572251
ME223054009,37.5974244,-121.0103942
ME223015893,37.9302593,-121.2946341
ME224024925,38.803736,-121.365911
ML81959041,37.3636376,-122.0543533
41051754,37.683779,-121.7514477
BA324012463,38.1511566,-122.2721238
ML81920782,37.9309482,-121.2635238
ME224087993,38.41326979999999,-121.3401623
ML81929421,37.3830903,-122.050964
ME223103426,37.6695986,-121.0103646
ME223037897,37.6860202,-120.9331156
ME222141482,37.9314026,-121.269789
ME222145621,38.514119,-121.520273
ME224026424,37.6980627,-121.0665453
ME224047068,37.8093012,-121.2039873
ME224081719,38.4794292,-121.4630031
ME224007689,38.7746638,-121.3829638
ME224049383,38.6923885,-121.3397222
ME224088263,38.6204547,-121.4837618
ME224047654,37.6181814,-120.9585764
BA323923375,38.4597999,-122.7147924
ME223078866,37.9245374,-121.299615
ME224009459,38.7968871,-121.3643385
ME223076030,38.0509343,-121.3446969
SF423740406,37.731288,-122.4738514
ME224071279,38.5778803,-121.4544585
ML81939872,37.271967,-121.8647072
41020894,37.528409,-121.9671176
BA324052587,38.436683,-122.7397928
ME223089820,38.53541209999999,-121.4338105
ML81922667,37.2742667,-121.9153452
ME222102465,37.9751784,-121.3270393
ME223081100,37.9905998,-121.3538281
ME223111545,37.694814,-121.0174643
ME223059110,38.5580412,-121.4001143
41026066,37.7761886,-122.2013879
ME223027156,38.3863879,-121.4290883
ML81901907,38.7783087,-121.2947565
ML81956745,36.6814087,-121.673644
ME223055722,37.9747185,-121.2981508
BA324014078,38.2638055,-122.063973
ML81951112,37.7565418,-122.184683
CRMC24077913,37.3268592,-120.4466833
CRSW24077948,34.6825427,-118.1855708
ME224078512,38.4156225,-121.3772138
ME224030922,38.0026471,-121.2742378
ME223085715,38.5475704,-121.3536842
ML81961927,37.2651352,-121.9355508
ME222138332,37.6852865,-120.9983415
41065273,37.7222872,-121.7305466
ME223075774,38.469398,-121.3702576
BA323053767,38.4774059,-122.7446324
ME223002991,38.6770349,-121.3133947
CL22195689,34.7075634,-118.1257969
ME224055214,37.3314994,-120.4416804
ME223026945,38.0325851,-121.2917393
CRCV23191271,34.7170768,-118.1524196
ME223113054,38.6040968,-121.5404612
ME223092250,37.66990500000001,-121.0174817
ME223102875,38.0088741,-121.2994214
ME224003270,38.6091539,-121.359047
ME223094022,37.68454759999999,-121.039519
ME223006278,38.5163499,-121.5018382
BA324015079,38.4111868,-122.7371756
CRDW23045097,33.9289928,-118.0784531
CRIV24027031,38.04170149999999,-121.3405341
ML81925720,37.3934909,-122.0163195
ME223040858,38.7263148,-121.2932774
ME223029270,37.9720469,-121.3338654
ME224008601,37.65476719999999,-120.9694228
ME223069024,38.0187595,-121.3527559
CRSR23210143,34.6825749,-118.1359892
ME223067436,38.504418,-121.4233389
ME223074016,38.7714205,-121.3581433
BA323906832,38.2737839,-122.0448164
ML81949174,37.9637847,-121.3120359
41053195,37.675838,-121.746952
CRMC24009537,37.3287613,-120.4480425
BA324044065,38.1009584,-122.221265
ME224083070,37.6927675,-121.0059247
BA323012609,38.2555002,-122.0557567
BA323005562,38.2609866,-122.0256357
ME224034315,38.03828499999999,-121.2653251
ME223051077,38.023425,-121.3391967
ME224017834,38.5374207,-121.3617891
CL23257707,34.6945109,-118.1050617
SF424057537,37.7508852,-122.4867746
ME224053719,37.9863672,-121.2802639
ME224000766,38.4460206,-121.3818728
41022763,37.55171199999999,-121.9984199
BA323000278,38.2789958,-121.9648874
ME224027036,38.0038283,-121.2720696
ME224059659,37.9857761,-121.2993913
ML81916923,38.39114550000001,-121.3838172
ML81970656,36.7033071,-121.6598502
41016777,37.7763057,-122.1718929
ML81919684,37.2385086,-121.9162957
ME223017050,38.5529576,-121.5078518
ML81919572,37.2865572,-121.9091636
41063552,37.6850682,-121.7554377
ME224001735,38.5737131,-121.3402698
ME222109505,38.0472563,-121.3834204
CRSR23130672,34.6715626,-118.1090903
ME224000245,38.4730892,-121.3967299
ML81930479,37.5282966,-122.2934901
ML81948161,38.3854867,-121.4176533
ME223117465,38.519301,-121.4503602
ME223113440,38.4771068,-121.4444411
ME224066259,38.4656929,-121.4511272
SF423730804,37.7667589,-122.4346107
ME223063077,38.41895179999999,-121.3822815
ME224003242,37.7027693,-121.0302285
ME223105520,38.0205534,-121.3491254
ME223054466,38.7977297,-121.3659769
ME222040554,37.6858848,-121.0077845
ME223063269,38.4387388,-121.3948769
ME223007181,38.7403942,-121.3480051
SF424025214,37.8030125,-122.4265918
ME223029052,37.6413979,-121.0239013
ME223013203,38.4781568,-121.4475737
ME224041050,38.7859234,-121.3517076
ME224024907,38.738313,-121.3082844
